val_loss,val_acc,loss,acc
0.5985762761433919,0.7057777777777777,0.5632948203086853,0.7053333333333334
0.44154090891944037,0.7918888888888889,0.49317245228150314,0.7623333333333333
0.38233369806077744,0.8294444444444444,0.4034685024607415,0.8220588235387615
0.33994029092788697,0.8615555555555555,0.358480205264746,0.8433725490289576
0.32681036831272975,0.8606666666666667,0.333103485306104,0.8560392156862745
0.29199599979983437,0.875,0.3064178594935174,0.86878431373484
0.4387586432033115,0.7994444444444444,0.3719262224739673,0.8308627450886895
0.2737057978047265,0.8837777777777778,0.2967498377421323,0.873294117637709
0.29272377382384407,0.871,0.260504826538703,0.889235294117647
0.23810303160879348,0.9021111111111111,0.24175706588754467,0.8983137254901961
0.2527930687798394,0.8915555555555555,0.2278649081482607,0.9052745098132713
0.22389587404992844,0.9043333333333333,0.2158572755280663,0.910843137254902
0.20044146180815167,0.9134444444444444,0.20119072521667855,0.9167843137254902
0.2268794216381179,0.9077777777777778,0.2486566016942847,0.8952941176564085
0.19951714544494947,0.9137777777777778,0.18639176808151545,0.9228431372455522
0.1825748003522555,0.924,0.21385903658937006,0.9106078431279051
0.2702207750280698,0.8965555555555556,0.1996938776981597,0.9173137254901961
0.1794336143069797,0.9281111111111111,0.17873062355378094,0.9269607843230753
0.17253135007950995,0.9307777777777778,0.16455471724447082,0.933921568627451
0.1872693939656019,0.9218888888888889,0.15904475212623093,0.9359019607843138
0.14941523323456446,0.9392222222222222,0.14816592156887054,0.9405098039122188
0.1883184121582243,0.9277777777777778,0.14200401719528086,0.9428039215686275
0.16525678892930348,0.9351111111111111,0.13285378873698853,0.9471568627544478
0.14875351236595047,0.9398888888888889,0.12444015648201401,0.9504509803921568
0.1522254464013709,0.9405555555555556,0.12078594584120254,0.9529411764705882
0.14185276948743397,0.9448888888888889,0.11605250607693897,0.9548823529505263
0.14218173683683077,0.9471111111111111,0.11020460213326357,0.9576470588141797
0.12355301998058955,0.9527777777777777,0.10408819852331105,0.9599803921568627
0.1495112660974264,0.9428888888888889,0.10454831596770707,0.9598627450886895
0.1372438094905681,0.9517777777777777,0.10059545849833418,0.961137254892611
0.13821943628456856,0.9518888888888889,0.08997886460552029,0.9650980392156863
0.11277479151884715,0.9613333333333334,0.08815391202709254,0.9667058823529412
0.1182513943463564,0.9602222222222222,0.08464652898323302,0.9682156862651601
0.11103664205306106,0.9598888888888889,0.09728012088101869,0.9632941176470589
0.14574441224502194,0.9512222222222222,0.09350887868078608,0.964862745107389
0.10712705687516265,0.9657777777777777,0.07814094083668555,0.9712745098039216
0.12204477940499782,0.9546666666666667,0.0721813753621251,0.973
0.09808528942863147,0.965,0.07452749724605796,0.9723333333333334
0.11215080875241094,0.965,0.07089923958404575,0.973764705882353
0.10125154355333911,0.9668888888888889,0.06607525347969403,0.9755294117647059
0.1213804930837618,0.9578888888888889,0.06596267640934891,0.9757647058730032
0.10005212947912515,0.9685555555555555,0.06101129420733481,0.9772941176377091
0.11077378042497568,0.9657777777777777,0.062221197394661004,0.9773333333239835
0.10588081215425497,0.9638888888888889,0.05850800254505,0.9778235294117648
0.10943261167965829,0.9654444444444444,0.05802528107192769,0.9789607843137255
0.09342610193375084,0.97,0.05394230209601422,0.9804313725490196
0.11430308500801524,0.9633333333333334,0.05543771158085734,0.9801764705882353
0.09438793965967165,0.9712222222222222,0.05256509911588521,0.981078431372549
0.09272173820455404,0.9712222222222222,0.0497541525447102,0.9819215686181012
0.10864077398180962,0.9655555555555555,0.051009437189090484,0.9822352941082974
