val_loss,val_acc,loss,acc
0.22145576246579488,0.9047777778307596,0.3115070093262429,0.8648039215966767
0.18429965493414138,0.9228888887829251,0.18825215080438876,0.9231176470307743
0.13933409602774513,0.9444444444444444,0.136169894823841,0.9438627451167387
0.12054415188895332,0.9538888889948527,0.110176746589296,0.9556862745191537
0.10698179920845562,0.9597777777777777,0.0896362070943795,0.9647647059010525
0.07692834380765756,0.9687777777777777,0.07543519076062184,0.97013725493001
0.08159806468917263,0.972,0.06368132756650448,0.9753333333333334
0.07203821875982815,0.9734444444444444,0.055582695133838,0.9781176470681733
0.10202454336153137,0.967,0.04617660804180538,0.9821176470588235
0.07256882604004608,0.974,0.046142216646788164,0.982921568627451
0.0547409059771647,0.9826666666666667,0.03799512521309011,0.9854705882539936
0.05029126330216726,0.9835555556615194,0.03281959391385317,0.987078431372549
0.05511384336505499,0.9822222222222222,0.03627962523611153,0.9867254902054282
0.05807762666957246,0.9837777777777778,0.02944334358327529,0.9889607843230752
0.06986897764768865,0.979111111217075,0.027354484163662967,0.9892941176470588
0.058020689969261484,0.9837777777777778,0.025816307029230337,0.9899803921662125
