val_loss,val_acc,loss,acc
0.3710833293331994,0.8259999998940362,0.4340752423370586,0.8044901960597318
0.3146670826541053,0.8584444443384807,0.35590913762765775,0.8394705882633433
0.27983490573035347,0.8791111110581292,0.31985604909354565,0.8596078431466047
0.2624415529171626,0.8862222221692403,0.2994140213096843,0.8701176470307743
0.248515426463551,0.8903333332803515,0.2843746367529327,0.8784117646871828
0.23978462302684783,0.8958888889948528,0.2673491406019996,0.8851176470494738
0.2281909492413203,0.8977777777247958,0.25614363916013755,0.8906470588048299
0.2146247129837672,0.9059999999470181,0.24521216800867343,0.895901960774964
0.1987013540201717,0.9147777777247958,0.23559455984246497,0.9001176470494738
0.20207189991076788,0.9127777778837416,0.225455883325315,0.9049803921568628
0.19042208439773983,0.9185555556615194,0.21704804327441196,0.9089019607843137
0.19777271117766698,0.9150000001059638,0.21445492632482566,0.9097843137348399
0.18873014628887178,0.9197777778837416,0.20689325326798008,0.9136470588515787
0.17770540030135049,0.927888888835907,0.19721499469700982,0.9161764706162845
0.17157626734839546,0.9317777777247959,0.19390575620707343,0.9184509804015066
0.1655452376736535,0.9335555555555556,0.18924452929637012,0.921784313697441
0.16506202820274565,0.9315555556615194,0.1855798627769246,0.9235098039496179
0.17089094770616955,0.9291111110581292,0.18218868173103706,0.9257843137067907
0.1668846677210596,0.9357777777777778,0.17704522310051263,0.9261176470588235
0.15993825944927004,0.9326666667726304,0.17814602219590953,0.9271176470307743
0.1538370066218906,0.9395555555555556,0.17012645508261287,0.93086274506999
0.1492440010242992,0.9381111112170749,0.17128489917166093,0.930117647077523
0.14834647423028946,0.9386666666666666,0.1699737901804494,0.9311960784594218
0.1426167194975747,0.9416666666136848,0.16216815803565232,0.9343725489915586
0.1465615232785543,0.9381111112170749,0.1592523000754562,0.9355882352941176
0.14400660494301054,0.9413333333333334,0.1576411884952994,0.9338039215405782
0.15117478176620272,0.9368888888888889,0.1548557698224105,0.937862745107389
0.14714788829286893,0.9400000001059639,0.15204694355936613,0.9376862744911044
0.1417147531443172,0.9424444445504082,0.14864815032832762,0.940117647077523
0.13579318225714895,0.9440000001059639,0.1509521187356874,0.9384313725209703
0.13039905168943935,0.9477777777777778,0.14313356724439882,0.9418627451260885
0.13402428957488802,0.9461111112170749,0.144109931019007,0.9405490196265426
0.1324027919570605,0.9478888888888889,0.14203424538350573,0.9420784314005982
0.13186979130572743,0.9503333333333334,0.13845931071861117,0.9435490195891436
0.13081144239505132,0.9483333334392972,0.137739357808057,0.944156862745098
0.1275660781264305,0.9488888888888889,0.13497855056734645,0.94513725493001
0.12265302681922913,0.9517777777777777,0.13666442188328387,0.9446470588422289
0.12842089853684108,0.9486666667726305,0.13423199816077364,0.9460000000280493
0.1266926518479983,0.9480000001059639,0.13015080834486906,0.9488823529692257
0.12055386820766661,0.9521111111111111,0.13087249384323757,0.9472352941269968
0.12257747999827066,0.9504444444444444,0.1307184788199032,0.9475882352941176
0.11710288785232438,0.953,0.12630044861634573,0.9498431372736015
0.1288049082789156,0.9512222222222222,0.12114337851136338,0.9514313725677191
0.11154810326629215,0.9586666666666667,0.12238095393017226,0.95078431373484
0.11677872618370586,0.9566666666666667,0.12069702486664641,0.9520784313818987
0.11545250069432789,0.9562222222222222,0.12194409683638928,0.9526666666947159
0.10901228354871273,0.9595555555555556,0.12074998347899493,0.9514509804202061
0.11148902434772916,0.9584444445504082,0.11784772642570383,0.9536470588328791
0.11016937332848707,0.9576666666666667,0.1141836486306845,0.9530784313912485
0.12372770087917646,0.9505555555555556,0.11441271582070518,0.9547450980672649
